username,content,date,userlocation,likecount,retweetcount,followers,url
babciamakapcie,"Czy to już ten moment kiedy odwołujemy Euro, żeby nie przegrać? #EURO2020 #POLSVK #POL",2021-06-14 18:13:36+00:00,she/they | 22,0,0,313,https://twitter.com/babciamakapcie/status/1404502296206233609
miguelsergio27,"Tzw. klasyk. Zawsze aktualne
#POLSVK #POL #SVK #EURO2020 https://t.co/KwClWvmqlM",2021-06-14 18:13:29+00:00,"Warszawa, Polska",13,1,2624,https://twitter.com/miguelsergio27/status/1404502268863524868
kludu96,"Najgorsze w tej porażce #POLSVK #POLSLO jest to, że my po prostu byliśmy słabsi. Nie czerwona kartka, nie pechowa bramka, my po prostu graliśmy słabo. Z kim my mamy wygrywać na tych turniejach? Nie widać pomysłu w naszej grze i co gorsza zaangażowania… Brakuje mi gry z kontry 🥺",2021-06-14 18:13:27+00:00,Cieszyn,0,0,29,https://twitter.com/kludu96/status/1404502257199206403
Komentatorus,"Mamy pokolenie może i utalentowanych piłkarzy, ale lanserów - żelików grających jak ktoś dobrze płaci. Reprezentacja? A ile ona ma baniek na koncie? #POLSVK",2021-06-14 18:13:26+00:00,Polska,0,0,1291,https://twitter.com/Komentatorus/status/1404502255353700354
artchrist_pl,@BoniekZibi Dziękuję PAN BONIEK 👍🏼 #POLSVK,2021-06-14 18:13:26+00:00,"Krosno, Polska",0,0,42,https://twitter.com/artchrist_pl/status/1404502254879715330
RadoslawNawrot,"Polscy piłkarze mówią, że ""to jest niedopuszczalne"". A jednak dopuszczają  #POLSVK",2021-06-14 18:13:22+00:00,Poznań,27,0,27492,https://twitter.com/RadoslawNawrot/status/1404502238832336898
TomByrski,"Który ""expert"" rano powiedział, że jeden Milan Skriniar nie zrobi nam krzywdy, Piotr Nowak???🤔 #POLSVK #EURO2020",2021-06-14 18:13:21+00:00,"Bielsko-Biała, Polska",3,0,161,https://twitter.com/TomByrski/status/1404502232490459140
_Kaarolinaa,Krychowiak ty kłamcu #POLSVK https://t.co/DTEd0QqGxU,2021-06-14 18:13:18+00:00,,15,0,617,https://twitter.com/_Kaarolinaa/status/1404502219215486984
RobertSkowronek,"Kiedyś pytaliśmy ""Why Leo?"", dziś możemyy pytać ""Why Paulo?""
#POLSVK #EURO2020 #POL",2021-06-14 18:13:15+00:00,,1,1,407,https://twitter.com/RobertSkowronek/status/1404502209186963468
ArturRodawski,"...ale trzeba przyznać, że nasza reprezentacja ma najlepszych kibiców na świecie. Tyle lat ci piłkarze grają kupsko i przed każdym meczem ludzie wciąż mają nadzieję 🤷‍♂️
#POLSVK #EURO2020",2021-06-14 18:13:12+00:00,Utrecht. Dawniej Warszawa,32,1,6907,https://twitter.com/ArturRodawski/status/1404502194984996865
WincEnigma,"Cała kasa z ustawy reprograficznej powinna iść do Bońka, Mioduskiego, Rutkowskiego i Klimczaka. Tak wszystko spieprzyć to jest WIELKA SZTUKA. #POLSVK",2021-06-14 18:13:12+00:00,,64,2,841,https://twitter.com/WincEnigma/status/1404502193680568334
MarekS1999,"Brzęczek się śmieje, nie ma innej opcji. #POLSVK",2021-06-14 18:13:06+00:00,"Podlaskie, Polska",0,0,232,https://twitter.com/MarekS1999/status/1404502171253608449
bronzik4ever,"To co, teraz mecz o wszystko, potem mecz o honor i lecimy na wakacje? XD 

#POLSVK",2021-06-14 18:13:05+00:00,,0,0,136,https://twitter.com/bronzik4ever/status/1404502168070144012
rockishandfunky,Krychowiak to jedno wielkie nieporozumienie. #POLSVK,2021-06-14 18:13:03+00:00,Condo in Manhattan,0,0,26,https://twitter.com/rockishandfunky/status/1404502157001428994
stochlight,Obstawiłam wynik który się sprawdził ale myślałam że będą to Polacy #EURO2020 #POLSVK,2021-06-14 18:13:02+00:00,fan acc,7,0,34373,https://twitter.com/stochlight/status/1404502154358972416
sport_tvppl,Jan Bednarek: szczerze? Zagraliśmy jak juniorzy #POLSVK #strefaEuro,2021-06-14 18:13:01+00:00,"Warszawa, Polska",351,13,172424,https://twitter.com/sport_tvppl/status/1404502149841752070
PanWilk,"Przerażajace jest to, że na Polskę wystarczyła nieustępliwość Kucki, przebojowość Dudy i Maka oraz kilka dobrych piłek Hamsika. Do tego Skrinar, który z „najlepszego piłkarza świata” zrobił Tomasza Zahorskiego. Katastrofa. #POLSVK",2021-06-14 18:12:57+00:00,Eudezet,6,1,1389,https://twitter.com/PanWilk/status/1404502132489965579
TomaszBednarz2,Jeśli jesteś Polskim kibicem @FCBarcelona wiesz czym jest frajerstwo i głupie porażki #POLSVK #stefaeuro,2021-06-14 18:12:56+00:00,Świętokrzyskie,0,0,13,https://twitter.com/TomaszBednarz2/status/1404502129876873218
AGidzielski,"Obawiam się, że Paulo Sousa próbuje nam narzucać ten portugalski czy hiszpański styl gry, gdzie gra się 600 podań w meczu, głównie do najbliższego, ale stwarza się z tego 20 sytuacji. My w to nie umiemy, bo jest za mało ruchu bez piłki i za malo techniki 😐 #strefaEURO #POLSVK",2021-06-14 18:12:54+00:00,,0,0,70,https://twitter.com/AGidzielski/status/1404502121328820230
damndamiano,"Największym wygranym jest dziś @13Martis , która jest w pracy i nie oglądała tego meczu. #POLSVK",2021-06-14 18:12:53+00:00,komfortowy autokar wycieczkowy,1,0,1696,https://twitter.com/damndamiano/status/1404502117067395076
Adixell,"Czegoś zabrakło.

#POLSVK https://t.co/A8qnMgVrHN",2021-06-14 18:12:53+00:00,Sandomierz,10,0,849,https://twitter.com/Adixell/status/1404502116018831360
smxwonderland,no zepsuliśmy co tu dużo mówić #EURO2020 #POLSVK,2021-06-14 18:12:52+00:00,wonder,0,0,1270,https://twitter.com/smxwonderland/status/1404502111635873797
PolskieRadio24,".@DarekSzpakowski: fatalny początek, trudno będzie szerzej otworzyć drzwi. Zawiedli liderzy - #Szczęsny, #Krychowiak, #Zieliński, #Lewandowski. Kartka dla Krychowiaka była zasłużona 
#POLSVK",2021-06-14 18:12:52+00:00,,9,3,47939,https://twitter.com/PolskieRadio24/status/1404502111182798849
TomaszKokoszka,@WitoldGlowacki Reprezentacji udało się połączyć walczące plemiona. Wszyscy się zgadzają. Unikatowy sukces! #POLSVK,2021-06-14 18:12:51+00:00,"Mielec, Polska",0,0,17,https://twitter.com/TomaszKokoszka/status/1404502107869351948
youroldmandrunk,"Byłbym bogatym człowiekiem, a tak to pora za studia się znowu brać #POLSVK https://t.co/apeSGLwzAv",2021-06-14 18:12:50+00:00,"Wrocław, Polska",0,0,29,https://twitter.com/youroldmandrunk/status/1404502101619847170
BartoszKrlikow3,"Dodatkowo nasz najlepszy piłkarz z meczu z Islandią, Kozłowski, nawet murawy nie powąchał. To po cholerę były te sparingi? #POLSVK",2021-06-14 18:12:49+00:00,,0,0,44,https://twitter.com/BartoszKrlikow3/status/1404502097677197321
Frontowiec2,"Ja powiem inaczej. Jak Borek komentował mecze na Polsacie, to nasi piłkarze wygrywali. #POLSVK #Euro2020 https://t.co/CXQxyOv1pL",2021-06-14 18:12:46+00:00,Danmark / Polska,0,0,411,https://twitter.com/Frontowiec2/status/1404502086889394180
klapekguuka,#POLSVK jakby ... Nie żeby coś ale wkurwia mnie to jak teraz ludzie na nich najezdzaja A sami kurwa nie wejdą i nie zagrają tyle moje zdanie pa.,2021-06-14 18:12:44+00:00,,0,0,463,https://twitter.com/klapekguuka/status/1404502079935287297
sztosikoyo,"1/2 Nastawiam się prawdopodobnie na ogień ze strony oddanych kibicujących patriotów, ale przypominam, iż wydajemy na ten sport nieustannie coraz więcej milionów złotych, a nadal gówno w nim osiągamy i łudzimy się za każdym razem, że będzie lepiej XDD #POLSVK",2021-06-14 18:12:42+00:00,"Skarżysko-Kamienna, Polska",0,0,118,https://twitter.com/sztosikoyo/status/1404502071353696270
Whos_Milton,"Dr. Strange przewidział, wspomnicie nasze słowa #POLSVK #EURO2020 https://t.co/I7VHpkf6VQ",2021-06-14 18:12:41+00:00,Sunnydale,17,1,342,https://twitter.com/Whos_Milton/status/1404502064487612429
gensimp123,"Czekam już na: NIC SIĘ NIE STAŁO, SŁUCHAJCIE NIC SIĘ NIE STAAAAAŁO #POLSVK https://t.co/35s8oh909O",2021-06-14 18:12:39+00:00,•♋•he/they•ENFJ,10,1,2642,https://twitter.com/gensimp123/status/1404502058741514243
Kubicowy,Za to że nie wyszli do fanów po tym meczy życzę im by Hiszpanią pobiła rekord bramek w historii Euro #EURO2020 #POLSVK,2021-06-14 18:12:38+00:00,,2,0,802,https://twitter.com/Kubicowy/status/1404502055159468037
milewski_luki,#POLSVK Wpierdol w 4K. Szanuję,2021-06-14 18:12:36+00:00,"Słupsk, Polska",3,0,17,https://twitter.com/milewski_luki/status/1404502046275952644
jacek_liberski,Wynik meczu #POLSVK nie jest zgodny z Konstytucją.,2021-06-14 18:12:35+00:00,Polska,121,5,19700,https://twitter.com/jacek_liberski/status/1404502041767165961
modliszka30,"Panie Prezesie @BoniekZibi, mogę prosić na słówko?
#POLSVK #POLSLO #EURO2020 https://t.co/x8yWpVNtCD",2021-06-14 18:12:32+00:00,"Piaseczno, Polska 🇵🇱",62,10,11369,https://twitter.com/modliszka30/status/1404502029788135433
phero_nikee,"Mam propozycję na drugi hymn
#EURO2020 #POLSVK https://t.co/JJpy0L3Ypp",2021-06-14 18:12:32+00:00,,2,0,429,https://twitter.com/phero_nikee/status/1404502026604757000
krzysiekrey,"Najgorzej, że my, naiwniacy, przed następnym turniejem też będziemy się ekscytować, zapominając gdzie jesteśmy w tym łańcuchu pokarmowym. Czuje się tragicznie, bo największym oszustem, byłem ja sam. Oszukiwałem sam siebie, że będzie git, nakręcałem się i wyszło jak zwykle #POLSVK",2021-06-14 18:12:31+00:00,,1,0,24,https://twitter.com/krzysiekrey/status/1404502025707130881
jusia1986,"Z polską piłką nożną na ME i MŚ jest jak z Eurowizją dla dorosłych, tzn rozczarooooooowanie 🤣🤣

#polsvk",2021-06-14 18:12:31+00:00,"Poland, Silesia ",1,0,2169,https://twitter.com/jusia1986/status/1404502022808813575
rzeczpospolita,"Mecz #POLSVK 🇵🇱🇸🇰: Zawodnikiem meczu został Milan Škriniar - strzelec zwycięskiego gola dla Słowaków 

https://t.co/8N6Qd50Mn7",2021-06-14 18:12:31+00:00,Polska,1,0,306453,https://twitter.com/rzeczpospolita/status/1404502022242635781
r_strek,Cytat który jak ulał pasuje do meczu #POLSVK https://t.co/JbmIG4bAgV,2021-06-14 18:12:28+00:00,"Andrespol, Polska",9,0,316,https://twitter.com/r_strek/status/1404502011240910857
TomekGdula,"Zasłona dymna przed meczem z Hiszpanią postawiona!

Krycha dał ciała zgodnie z boiskowym pseudonimem - spójna osobowość.

Poza tym Słowacy mieli na boisku zawodnika @_Ekstraklasa_, a my nie - była to więc nierówna rywalizacja. TSUE - help!

#POLSVK
@EURO2020 
#Smuteczek",2021-06-14 18:12:26+00:00,"Kędzierzyn-Koźle, Polska",1,0,3369,https://twitter.com/TomekGdula/status/1404502003930259458
marcin1991m,"#POLSVK patrząc na ostatnie mecze naszej reprezentacji można się było spodziewać tego,że pierwszy mecz przegramy. Kocham swój kraj,kocham ludzi co nas reprezentują,ale nie lubię gwiazdorstwa. Brak zaangażowania i serca jest tu wyraźny i oczywiście obawa o kontuzję...",2021-06-14 18:12:25+00:00,,0,0,736,https://twitter.com/marcin1991m/status/1404501998481948677
januszewskai,"Rozumiem żal i smutek, rozumiem rozgoryczenie, ale chamstwa i wyzwisk w kierunku piłkarzy już nie rozumiem.  Dobry kibic to kibic na dobre i na złe. #POLSLO #POLSVK",2021-06-14 18:12:24+00:00,Pogoda ducha dobra na wszystko,22,3,8126,https://twitter.com/januszewskai/status/1404501994748973056
M__Fijalkowski,"@DenikSport Kompromitacja Polski. Taki jest fakt. 

#EURO2020 #POLSVK",2021-06-14 18:12:24+00:00,Skoczów,0,0,83,https://twitter.com/M__Fijalkowski/status/1404501993281011715
MakSIMilano,Jedyna dobra informacja po tym meczu. Andrzej Iwan ma się dobrze. #POLSVK #pol  pozdrowienia z Krakowa. https://t.co/gbgSqXgXpm,2021-06-14 18:12:22+00:00,Kraków,12,0,175,https://twitter.com/MakSIMilano/status/1404501987895435274
KrzychuSm,"#POLSVK
Panie Boniek czy zmiana na nowy system gry dała nam jakość grania. Przegrywamy z #słowacja  która nie jest europejską potęgą.2 decyzje które zmieniły kadrę #Polska na niebywałe braki. Przed #Rusia2018 po jednym meczu boimy sie gry w #WorldCup  i zmieniamy.
#PZPN",2021-06-14 18:12:21+00:00,,1,0,2,https://twitter.com/KrzychuSm/status/1404501981297790981
Emilia49322555,"Pazdan się za głowę łapie patrząc jak my fatalnie gramy 
#POLSVK",2021-06-14 18:12:21+00:00,,3,0,867,https://twitter.com/Emilia49322555/status/1404501980790374405
MigdalZwi,Których Expertów biadolenie po #POLSVK będzie większe: #TVPSport #StrefaEuro czy #CafeEuro?,2021-06-14 18:12:18+00:00,,1,1,3,https://twitter.com/MigdalZwi/status/1404501970241601541
True_Poland,Andrzej ma wytłumaczenie na wszystko 🙋‍♂️😎 #POLSVK #POLSLO https://t.co/uwDXa4nYt0,2021-06-14 18:12:18+00:00,Rzeszów ,40,5,5863,https://twitter.com/True_Poland/status/1404501968656142337
JulllieyDark,"@PrzypadekJacek Dzięki, nie wiedziałam 😂
#POLSLO #POLSVK",2021-06-14 18:12:11+00:00,Polska,0,0,904,https://twitter.com/JulllieyDark/status/1404501938905944064
MichalMoch87,"@W_Kowal w #hejtpark

Prezes @BoniekZibi zaraz ucieka z Polski a my zostaniemy z problemami. 

#POLSVK #POLSLO #kadra #strefaeuro",2021-06-14 18:12:09+00:00,Ireland,4,0,2300,https://twitter.com/MichalMoch87/status/1404501930869760002
Predictool1,"#Wuja ogląda mecz #POLSVK, Truskolasy 2021, koloryzowane.

@Sportowy_Kanal @Polsport @K_Stanowski @W_Kowal @BorekMati @TSmokowski https://t.co/9td1ns0Oot",2021-06-14 18:12:09+00:00,,1,0,7,https://twitter.com/Predictool1/status/1404501929665957896
KreatywnyS,"Pierwszy gwizdek. @BorekMati:
""W imię Ojca i Syna - zaczynamy""!
 Następnym razem proponuję nie pomijać Ducha Świętego. Kto wie... Może będzie łatwiej o lepszy wynik⚽😄
#EURO2020 #POLSVK #POLSLO #tvpsport #dziennikarstwo #piłkanożna #Polska #sport #memy #satyra #sajgon https://t.co/rJzpWM5BKG",2021-06-14 18:12:07+00:00,,3,1,1,https://twitter.com/KreatywnyS/status/1404501924741849104
oryszczyszyn,"Polska reprezentacja jest jak polska opozycja. Niby super ludzie, niby fajne pomysły, niby dużo pieniędzy, a i tak przegrywamy z pasterzami owiec, tak jak opozycja przegrywa ze zgorzkniałym starcem z Żoliborza. #POLSVK",2021-06-14 18:12:05+00:00,Polska,2,0,1320,https://twitter.com/oryszczyszyn/status/1404501913127854082
_MrHardy,"Brawo !! Świetna gra reprezentacji polski.

#EURO2020 #strefaEURO #POLSVK https://t.co/TOswXSuLgw",2021-06-14 18:12:00+00:00,Poland,2,0,142,https://twitter.com/_MrHardy/status/1404501892433068036
dorisek13,"Gdyby fryzury piłkarzy były oceniane, zamiast gry, to wygralim.
#POLSVK",2021-06-14 18:11:56+00:00,,3,0,1630,https://twitter.com/dorisek13/status/1404501877178445831
wpaczos,Brytyjscy komentatorzy zdawali się być autentycznie zaskoczeni. Ja znacznie mniej :) #POLSVK,2021-06-14 18:11:55+00:00,"London, England",22,0,3450,https://twitter.com/wpaczos/status/1404501873202171907
Komisarzyni,"Polska piłka jest jak NFZ - im więcej pieniędzy się tam wkłada, tym gorzej to wszystko funkcjonuje 
#POLSVK #EURO2020",2021-06-14 18:11:53+00:00,,8,1,172,https://twitter.com/Komisarzyni/status/1404501863123374087
BotJanusz,"Marzenie: aby jakiś rząd dobrał się do PZPN`u, rozpierdolił wszystko w atomy, aby nasza reprezentacja miała bana na grę przez 8 lat, aby wszystko zostało zaorane. Może wtedy coś się zmieni. Ja od kilkunastu lat mam ignor na jakiekolwiek występy Polski w kopaną.
Spokojniej
#POLSVK",2021-06-14 18:11:52+00:00,Zewsząd / From everywhere,1,0,1,https://twitter.com/BotJanusz/status/1404501858769674243
ksjurak,"Mecze otwarcia 🇵🇱 w XXI wieku:
2002 🇰🇷0:2 ❌
2006 🇪🇨 0:2 ❌
2008 🇩🇪 0:2 ❌
2012 🇬🇷 1:1 🆗
2016 Irl. Płn 1:0 ✅
2018 🇸🇳 1:2 ❌
2021 🇸🇰 1:2 ❌

Ehn...nie umiemy w otwarcia :( 

#POLSVK #EURO2020",2021-06-14 18:11:48+00:00,"Zawiercie, Polska",1,0,257,https://twitter.com/ksjurak/status/1404501845125517314
michalb__a,@mgtrojka u nas działa jedno słowo. jak strzelisz piękną bramkę czy pięknie spudłujesz 🤣😂 #polsvk #EURO2020,2021-06-14 18:11:47+00:00,,2,0,84,https://twitter.com/michalb__a/status/1404501839987494923
PiotrekLacki,"Panie @BoniekZibi , niech Pan sie juz pakuje do swojego Rzymu czy tam Nyonu i wiecej polskiej piłki noe tyka!
#POLSVK #EURO2020 https://t.co/OqdClIukTF",2021-06-14 18:11:45+00:00,"Pyskowice, Polska",3,0,476,https://twitter.com/PiotrekLacki/status/1404501831926095873
shoorty78,Moder za późno...#POLSVK,2021-06-14 18:11:45+00:00,,0,0,31,https://twitter.com/shoorty78/status/1404501830420373509
KostrzewaMaciej,"Ponieważ nasi piłkarze już za tydzień wylatują na wakacje, zastanawiam się jaki kierunek obiorą: Zanzibar, Dubaj czy może Malediwy?🤔

#POLSVK #EURO2020",2021-06-14 18:11:41+00:00,"Konstantynów Łódzki, Polska",0,0,172,https://twitter.com/KostrzewaMaciej/status/1404501813206798339
babe_attention2,Duda pozamiatał haha #POLSVK,2021-06-14 18:11:39+00:00,in dreams,3,0,706,https://twitter.com/babe_attention2/status/1404501807699746818
DamianKuczyski2,"Złoto. @MichalKorosciel do Martina Vaculíka: Po pokonaniu głównego faworyta, teraz będzie tylko z górki 😂😂
#POLSVK #euro2020",2021-06-14 18:11:37+00:00,Gorzów Wielkopolski,0,0,128,https://twitter.com/DamianKuczyski2/status/1404501799051186182
M__Fijalkowski,"@Maciej_Wasowski W przerwie za Krychowiaka powinien wejść Świderski!!!

#EURO2020 #POLSVK",2021-06-14 18:11:37+00:00,Skoczów,0,0,83,https://twitter.com/M__Fijalkowski/status/1404501798258421766
BartoszKrlikow3,"Krychowiak zupełnie pod formą, jeszcze ""błysnął"" głupotą
Ale Lewandowski dzisiaj też mało produtkywny. Bez zbyt wielu podań, fakt ale jak dla mnie za dużo operował poza polem karnym. Ja rozumiem pomóc w rozegraniu, ale z umiarem. Poza tym sporo akcji hamował zamiast pomóc #POLSVK",2021-06-14 18:11:35+00:00,,0,0,44,https://twitter.com/BartoszKrlikow3/status/1404501789685211139
szymonoli,"Sousa powinien wylecieć po Euro, choćby nawet za to, że nie zmienił Krychowiaka po pierwszej kartce, chyba wszyscy widzieli, jaki był niepewny, spóźniony, jak powodował straty. #POLSVK",2021-06-14 18:11:33+00:00,,0,0,6,https://twitter.com/szymonoli/status/1404501779535044610
fairygardensun,"ok przegraliśmy i smutne to, ale meme o tym meczu to złoto XDDD #POLSVK",2021-06-14 18:11:32+00:00,,1,0,1760,https://twitter.com/fairygardensun/status/1404501775449743366
rafal016,"Polska bardzo ofensywna, stąd sytuacje dla nas, na spokojnie, następne mecze przed nami. #POLSVK https://t.co/w5E6Z10B6J",2021-06-14 18:11:31+00:00,"Wrocław, Polska",0,0,915,https://twitter.com/rafal016/status/1404501773717590025
mitmichaelTWSD,"Kuba, bez Ciebie to juz nie to samo! 
#strefaEuro #EURO2020 #POLSVK https://t.co/azC3JreG1v",2021-06-14 18:11:30+00:00,"Krosno, Polska",6,0,505,https://twitter.com/mitmichaelTWSD/status/1404501769204477960
_xchrl,"no to co, jeszcze tylko mecz o wszystko i mecz o honor 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡

#POLSVK #EURO2020",2021-06-14 18:11:29+00:00,Poland,2,0,17,https://twitter.com/_xchrl/status/1404501765115072515
topolski2121,Z grupy tak naprawdę mogą wyjść 3 drużyny. Widać to i tak dla nas zbyt trudne. #POLSVK,2021-06-14 18:11:26+00:00,,0,0,68,https://twitter.com/topolski2121/status/1404501751793963013
filippietraszko,Szkoda cokolwiek pisać o tym meczu #POLSVK #POLSLO #POL #EURO2020 @sport_tvppl,2021-06-14 18:11:26+00:00,"Jaworze, Bielsko-Biała",0,0,193,https://twitter.com/filippietraszko/status/1404501750539767813
inwonderfulmood,Coś się chyba superkomputer pomylił 🤣#POLSVK,2021-06-14 18:11:21+00:00,"Dolnośląskie, Polska",0,0,61,https://twitter.com/inwonderfulmood/status/1404501731065597953
tatakazika,"Każdy zespół na EURO ma jakiś pomysł na siebie. Lepszy bądź gorszy, ale ma.

Polska nie ma żadnego pomysłu. 

Najgorsze, że przecież wszystko wskazywało, że tak właśnie będzie. WSZYSTKO. 

Nową przypowieść Polak sobie kupi. Przed szkodą i po szkodzie głupi. 

#POLSVK",2021-06-14 18:11:20+00:00,Dębogórze ,6,0,527,https://twitter.com/tatakazika/status/1404501726640709632
damianek1983,A co powiecie o swoim ulubieńcu @lewy_official?! Kolejny raz się skompromitował!! Nie mam od dzisiaj do niego szacunku!! W dupe sobie wsadźcie te gole dla szwabów!!Tak to jest jak się zajmuje reklamami! Wstyd że szok!! #POLSVK #POLSLO #EURO2020 #Euro2021 #strefaeuro #weszłofm,2021-06-14 18:11:19+00:00,,1,0,631,https://twitter.com/damianek1983/status/1404501723406815235
